namespace,track,namespace_label,country_code,country_name,region_level,regions,rows,year_min,year_max,latest_li_year,li_rows,ili_rows,hli_rows,ihli_rows,source_bundle,method_flag,quality_flag,evidence_tier,input_method,source_evidence_badges,limitation_note,latest_ili_year,latest_hli_year,latest_ihli_year
eu_nuts2_nld_v1,modelled_hale_experimental,Netherlands / EU NUTS2 pilot,NLD,Netherlands,nuts2,14,344,2000,2024,2024.0,242,10,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+nld_cbs_vso_h7_2022_standardized_disposable_income_gini,observed_inputs_only|observed_inputs_only+cbs_vso_h7_2022_province_gini_joined_to_nuts2_province_codes,observed_eurostat_li_no_subnational_gini_hale|observed_eurostat_li_no_subnational_gini_hale+official_observed_gini_standardized_disposable_income_private_households_excluding_students,harmonized_observed|harmonized_observed|official_observed,observed_inputs_only|observed_inputs_only+cbs_province_gini_overlay,observed source|observed regional Gini,inputs use the labelled source family shown in the provenance fields|Gini is the CBS 2022 province coefficient for standardized disposable income of private households excluding student households. Dutch provinces are NUTS2 units; Utrecht and Zuid-Holland are assigned to both old/current NUTS code versions retained in the atlas.,2022.0,,
eu_nuts2_nld_v1,official_clean,Netherlands / EU NUTS2 pilot,NLD,Netherlands,nuts2,14,344,2000,2024,2024.0,242,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
gdl_shdi_nzl_levelx_v3,modelled_hale_experimental,New Zealand / GDL SHDI level x,NZL,New Zealand,gdl_level_x,15,510,1990,2023,2023.0,510,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_nzl_levelx_v3,official_clean,New Zealand / GDL SHDI level x,NZL,New Zealand,gdl_level_x,15,510,1990,2023,2023.0,510,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_nic_levelx_v3,modelled_hale_experimental,Nicaragua / GDL SHDI level x,NIC,Nicaragua,gdl_level_x,3,102,1990,2023,2023.0,102,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_nic_levelx_v3,official_clean,Nicaragua / GDL SHDI level x,NIC,Nicaragua,gdl_level_x,3,102,1990,2023,2023.0,102,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_ner_levelx_v3,modelled_hale_experimental,Niger / GDL SHDI level x,NER,Niger,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_ner_levelx_v3,official_clean,Niger / GDL SHDI level x,NER,Niger,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_nga_levelx_v3,modelled_hale_experimental,Nigeria / GDL SHDI level x,NGA,Nigeria,gdl_level_x,37,777,2003,2023,2023.0,777,0,533,0,gdl_shdi_lgnic_lifexp_v9+ihme_gbd_2023_subnational_hale_modelled|gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy+ihme_modelled_hale_age_id_22_all_ages_metric_years_subnational_bridge|proxy_observed_gdl_income_proxy,proxy_observed|modelled|proxy_observed,gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_shdi_lgnic_lifexp,GDL income proxy|IHME modelled HALE,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|HALE is IHME/GBD modelled subnational HALE joined through a documented region bridge,,2023.0,
gdl_shdi_nga_levelx_v3,official_clean,Nigeria / GDL SHDI level x,NGA,Nigeria,gdl_level_x,37,777,2003,2023,2023.0,777,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_mkd_levelx_v3,modelled_hale_experimental,North Macedonia / GDL SHDI level x,MKD,North Macedonia,gdl_level_x,8,192,2000,2023,2023.0,192,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_mkd_levelx_v3,official_clean,North Macedonia / GDL SHDI level x,MKD,North Macedonia,gdl_level_x,8,192,2000,2023,2023.0,192,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_nor_levelx_v3,modelled_hale_experimental,Norway / GDL SHDI level x,NOR,Norway,gdl_level_x,7,238,1990,2023,2023.0,238,0,238,0,gdl_shdi_lgnic_lifexp_v9+ihme_gbd_2023_subnational_hale_modelled,gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy|gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge,proxy_observed_gdl_income_proxy+ihme_modelled_hale_grouped_locations_mean_geography_proxy|proxy_observed_gdl_income_proxy+ihme_modelled_hale_age_id_22_all_ages_metric_years_subnational_bridge,proxy_observed|modelled,gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy|gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge,GDL income proxy|IHME modelled HALE|geography proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|HALE is the unweighted mean of grouped IHME/GBD modelled subnational component locations assigned to the broader atlas region|HALE is IHME/GBD modelled subnational HALE joined through a documented region bridge,,2023.0,
gdl_shdi_nor_levelx_v3,official_clean,Norway / GDL SHDI level x,NOR,Norway,gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_pak_levelx_v3,modelled_hale_experimental,Pakistan / GDL SHDI level x,PAK,Pakistan,gdl_level_x,8,272,1990,2023,2023.0,272,0,238,0,gdl_shdi_lgnic_lifexp_v9+ihme_gbd_2023_subnational_hale_modelled|gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy+ihme_modelled_hale_age_id_22_all_ages_metric_years_subnational_bridge|proxy_observed_gdl_income_proxy,proxy_observed|modelled|proxy_observed,gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_shdi_lgnic_lifexp,GDL income proxy|IHME modelled HALE,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|HALE is IHME/GBD modelled subnational HALE joined through a documented region bridge,,2023.0,
gdl_shdi_pak_levelx_v3,official_clean,Pakistan / GDL SHDI level x,PAK,Pakistan,gdl_level_x,8,272,1990,2023,2023.0,272,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_pse_levelx_v3,modelled_hale_experimental,Palestine / GDL SHDI level x,PSE,Palestine,gdl_level_x,16,320,2004,2023,2023.0,320,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_pse_levelx_v3,official_clean,Palestine / GDL SHDI level x,PSE,Palestine,gdl_level_x,16,320,2004,2023,2023.0,320,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_pan_levelx_v3,modelled_hale_experimental,Panama / GDL SHDI level x,PAN,Panama,gdl_level_x,12,408,1990,2023,2023.0,408,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_pan_levelx_v3,official_clean,Panama / GDL SHDI level x,PAN,Panama,gdl_level_x,12,408,1990,2023,2023.0,408,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_png_levelx_v3,modelled_hale_experimental,Papua New Guinea / GDL SHDI level x,PNG,Papua New Guinea,gdl_level_x,22,748,1990,2023,2023.0,748,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_png_levelx_v3,official_clean,Papua New Guinea / GDL SHDI level x,PNG,Papua New Guinea,gdl_level_x,22,748,1990,2023,2023.0,748,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_pry_levelx_v3,modelled_hale_experimental,Paraguay / GDL SHDI level x,PRY,Paraguay,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_pry_levelx_v3,official_clean,Paraguay / GDL SHDI level x,PRY,Paraguay,gdl_level_x,5,170,1990,2023,2023.0,170,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_per_levelx_v3,modelled_hale_experimental,Peru / GDL SHDI level x,PER,Peru,gdl_level_x,6,204,1990,2023,2023.0,204,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_per_levelx_v3,official_clean,Peru / GDL SHDI level x,PER,Peru,gdl_level_x,6,204,1990,2023,2023.0,204,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_phl_levelx_v3,modelled_hale_experimental,Philippines / GDL SHDI level x,PHL,Philippines,gdl_level_x,17,578,1990,2023,2023.0,578,0,566,0,gdl_shdi_lgnic_lifexp_v9+ihme_gbd_2023_subnational_hale_modelled|gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy|gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy+ihme_modelled_hale_age_id_22_all_ages_metric_years_subnational_bridge|proxy_observed_gdl_income_proxy+ihme_modelled_hale_grouped_locations_mean_geography_proxy|proxy_observed_gdl_income_proxy,proxy_observed|modelled|proxy_observed,gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy|gdl_shdi_lgnic_lifexp,GDL income proxy|IHME modelled HALE|geography proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|HALE is IHME/GBD modelled subnational HALE joined through a documented region bridge|HALE is the unweighted mean of grouped IHME/GBD modelled subnational component locations assigned to the broader atlas region,,2023.0,
gdl_shdi_phl_levelx_v3,official_clean,Philippines / GDL SHDI level x,PHL,Philippines,gdl_level_x,17,578,1990,2023,2023.0,578,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
eu_nuts2_pol_v1,extended_experimental,Poland / EU NUTS2 pilot,POL,Poland,nuts2,17,425,2000,2024,2024.0,322,17,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ihme_gbd_2023_subnational_hale_modelled|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+gus_poland_eusilc_2022_nuts2_gini_pdf+ihme_gbd_2023_subnational_hale_modelled|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only|observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_geography_proxy_fanout|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+modelled_ihme_gbd_hale_age22_all_ages_geography_proxy_fanout,observed_eurostat_li_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_eurostat_li_no_subnational_gini_hale+official_gus_eusilc_2022_pdf_table_transcription+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_eurostat_li_no_subnational_gini_hale|observed_eurostat_li_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_geography_proxy|observed_eurostat_li_no_subnational_gini_hale+official_gus_eusilc_2022_pdf_table_transcription+ihme_modelled_hale_age_id_22_all_ages_metric_years_geography_proxy,modelled|harmonized_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only|observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_geography_proxy_fanout|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+modelled_ihme_gbd_hale_age22_all_ages_geography_proxy_fanout,IHME modelled HALE|observed source,inputs use the labelled source family shown in the provenance fields,2022.0,,
eu_nuts2_pol_v1,modelled_hale_experimental,Poland / EU NUTS2 pilot,POL,Poland,nuts2,17,425,2000,2024,2024.0,322,17,425,17,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ihme_gbd_2023_subnational_hale_modelled|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+pol_gus_hle_voivodeship_2009_2024_xlsx|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+gus_poland_eusilc_2022_nuts2_gini_pdf+pol_gus_hle_voivodeship_2009_2024_xlsx,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only+gus_hly0_voivodeship_sex_average_exact_nuts2_join|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+gus_hly0_voivodeship_sex_average_exact_nuts2_join|observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_geography_proxy_fanout|observed_inputs_only+gus_hly0_voivodeship_sex_average_broader_mazowieckie_split_region_proxy|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+gus_hly0_voivodeship_sex_average_broader_mazowieckie_split_region_proxy,observed_eurostat_li_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_eurostat_li_no_subnational_gini_hale+official_hle_sex_average_proxy_exact_nuts2|observed_eurostat_li_no_subnational_gini_hale+official_gus_eusilc_2022_pdf_table_transcription+official_hle_sex_average_proxy_exact_nuts2|observed_eurostat_li_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_geography_proxy|observed_eurostat_li_no_subnational_gini_hale+official_hle_sex_average_proxy_broader_voivodeship_assigned_to_split_nuts2|observed_eurostat_li_no_subnational_gini_hale+official_gus_eusilc_2022_pdf_table_transcription+official_hle_sex_average_proxy_broader_voivodeship_assigned_to_split_nuts2,modelled|official_observed|proxy_observed|harmonized_observed|official_observed|proxy_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only+gus_hly0_voivodeship_sex_average_exact_nuts2_join|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+gus_hly0_voivodeship_sex_average_exact_nuts2_join|observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_geography_proxy_fanout|observed_inputs_only+gus_hly0_voivodeship_sex_average_broader_mazowieckie_split_region_proxy|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+gus_hly0_voivodeship_sex_average_broader_mazowieckie_split_region_proxy,IHME modelled HALE|observed source|HLE proxy|sex-average proxy|geography proxy,inputs use the labelled source family shown in the provenance fields|HLE is Statistics Poland HLY_0 at birth by voivodeship; all-sex value is the arithmetic mean of male and female HLY_0|HLE is Statistics Poland HLY_0 for broader Mazowieckie voivodeship assigned to both PL91 and PL92 because the atlas uses split NUTS2 regions,2022.0,2024.0,2022.0
eu_nuts2_pol_v1,official_clean,Poland / EU NUTS2 pilot,POL,Poland,nuts2,17,425,2000,2024,2024.0,322,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ihme_gbd_2023_subnational_hale_modelled|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+gus_poland_eusilc_2022_nuts2_gini_pdf+ihme_gbd_2023_subnational_hale_modelled|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only|observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_geography_proxy_fanout|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+modelled_ihme_gbd_hale_age22_all_ages_geography_proxy_fanout,observed_eurostat_li_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_eurostat_li_no_subnational_gini_hale+official_gus_eusilc_2022_pdf_table_transcription+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_eurostat_li_no_subnational_gini_hale|observed_eurostat_li_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_geography_proxy|observed_eurostat_li_no_subnational_gini_hale+official_gus_eusilc_2022_pdf_table_transcription+ihme_modelled_hale_age_id_22_all_ages_metric_years_geography_proxy,modelled|harmonized_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only|observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_geography_proxy_fanout|observed_inputs_only+observed_pdf_table_gini_transcribed_exact_nuts2_join+modelled_ihme_gbd_hale_age22_all_ages_geography_proxy_fanout,IHME modelled HALE|observed source,inputs use the labelled source family shown in the provenance fields,,,
